0.000000000000000000e+00,7.155692371092103876e+00
0.000000000000000000e+00,4.824263918060738732e+00
0.000000000000000000e+00,8.081907634370541160e+00
0.000000000000000000e+00,5.410262102387934036e+00
0.000000000000000000e+00,5.838270382795586855e+00
0.000000000000000000e+00,9.816896599071107232e+00
0.000000000000000000e+00,9.577704801160850323e+00
0.000000000000000000e+00,5.986935341095736440e+00
0.000000000000000000e+00,2.332313584833721087e+00
0.000000000000000000e+00,5.032805470994202501e+00
0.000000000000000000e+00,4.426254625902054762e+00
0.000000000000000000e+00,3.362660484990005916e+00
0.000000000000000000e+00,6.134100680956679597e+00
0.000000000000000000e+00,9.620136356647884801e-01
0.000000000000000000e+00,1.176096984240069032e+00
0.000000000000000000e+00,9.852033454489841802e+00
0.000000000000000000e+00,9.681410431934619254e+00
0.000000000000000000e+00,3.860814371619003538e+00
0.000000000000000000e+00,1.003377170122758066e+01
0.000000000000000000e+00,7.297223354136635365e+00
0.000000000000000000e+00,9.390194159266496143e+00
0.000000000000000000e+00,3.371133529712762478e+00
0.000000000000000000e+00,8.560872176937595057e+00
0.000000000000000000e+00,6.146011642920385931e+00
0.000000000000000000e+00,8.552830060968036108e+00
0.000000000000000000e+00,8.924231992469736641e-01
0.000000000000000000e+00,3.561027792618811638e+00
0.000000000000000000e+00,4.360631178282756260e+00
0.000000000000000000e+00,8.154906560983306463e+00
0.000000000000000000e+00,2.459428709389468004e+00
0.000000000000000000e+00,3.385593728579648631e-02
0.000000000000000000e+00,3.948748466291033932e+00
0.000000000000000000e+00,9.363386220608511223e+00
0.000000000000000000e+00,1.550658578206652649e+00
0.000000000000000000e+00,7.619943709774180896e+00
0.000000000000000000e+00,9.626433569564952109e+00
0.000000000000000000e+00,2.547894478147072927e+00
0.000000000000000000e+00,1.599582876312744206e+00
0.000000000000000000e+00,3.485442210879315716e+00
0.000000000000000000e+00,2.969976705049629295e+00
0.000000000000000000e+00,2.747397875862782612e+00
0.000000000000000000e+00,4.820794247236217522e+00
0.000000000000000000e+00,5.675414571654929574e+00
0.000000000000000000e+00,6.449035617128513753e-02
0.000000000000000000e+00,8.569530202589183077e+00
0.000000000000000000e+00,1.382104707701514723e+00
0.000000000000000000e+00,7.746411100749189593e+00
0.000000000000000000e+00,8.375589517936518069e-01
0.000000000000000000e+00,7.759813318188236941e+00
0.000000000000000000e+00,3.692074847761504852e+00
2.285999999999999943e+01,2.456137959042547614e+00
2.285999999999999943e+01,7.707634907677753944e+00
2.285999999999999943e+01,5.671225592920223768e-01
