-4.524287581443786621e-02,-1.840763911604881287e-02,-6.883361935615539551e-02,4.641478881239891052e-02,-2.400657720863819122e-02,-9.446714818477630615e-02,-6.838744878768920898e-02,1.065426319837570190e-01,9.802637994289398193e-02,-9.555813670158386230e-02,-9.714815020561218262e-02,-6.179844588041305542e-02,7.789968699216842651e-02,-2.705647237598896027e-02,9.610766917467117310e-02,7.675515115261077881e-02,-3.081078082323074341e-02,2.909226156771183014e-02,-1.112291961908340454e-02,-5.127212777733802795e-02,-9.213833510875701904e-02,1.082881353795528412e-03,-3.351341933012008667e-02,-1.063550636172294617e-01,-6.157445022836327553e-04,1.590598374605178833e-02,-1.176975481212139130e-02,5.948533862829208374e-02,-6.869009137153625488e-02,-2.641699090600013733e-02,7.498407363891601562e-02,9.783695638179779053e-02,9.465559571981430054e-02,1.006442531943321228e-01,1.017704904079437256e-01,-5.982953682541847229e-02,5.356919020414352417e-03,8.823058009147644043e-02,4.009623080492019653e-02,9.556353837251663208e-02,7.693249732255935669e-03,3.828482702374458313e-03,2.692119404673576355e-02,-2.950963750481605530e-02,2.120165154337882996e-02,-1.061329543590545654e-01,6.538975052535533905e-03,4.519867151975631714e-02,-4.998827725648880005e-02,3.281400725245475769e-02,-2.390068769454956055e-02,1.059914156794548035e-01,-9.519772976636886597e-02,7.946244627237319946e-02,1.918176189064979553e-03,3.907510265707969666e-02,-6.610092520713806152e-02,-5.749109014868736267e-02,6.590568274259567261e-02,6.291159987449645996e-02,6.150773167610168457e-02,-9.398529678583145142e-02,-6.710785627365112305e-02,9.155324846506118774e-02,-2.030293643474578857e-02,1.103012263774871826e-01,-3.917019441723823547e-02,1.188785955309867859e-02,-1.705959811806678772e-02,9.073709696531295776e-02,-4.507743194699287415e-02,-6.326469033956527710e-02,2.232404425740242004e-02,-8.711309731006622314e-02,5.637018382549285889e-02,-6.082724407315254211e-02,-4.714045673608779907e-03,2.637839876115322113e-03,-2.427312731742858887e-02,-8.133385330438613892e-03,1.162693277001380920e-02,-1.077215373516082764e-01,4.557423293590545654e-03,6.314015388488769531e-02,9.282806515693664551e-02,-9.057538211345672607e-02,-6.736089289188385010e-02,2.736385911703109741e-03,-1.029736697673797607e-01,-9.720133244991302490e-02,-1.044464260339736938e-01,9.859259426593780518e-02,1.005171090364456177e-01,-7.567019015550613403e-02,5.489620938897132874e-02,6.709638983011245728e-02,-4.006067663431167603e-02,1.077120304107666016e-01,2.699217572808265686e-02,-1.408626325428485870e-03,-4.865680262446403503e-02
3.962655365467071533e-02,6.542038917541503906e-02,-1.667699590325355530e-02,-4.206946492195129395e-02,6.540644168853759766e-02,-4.277892038226127625e-02,-1.493399031460285187e-02,6.555023789405822754e-02,8.293477445840835571e-02,-2.957003563642501831e-02,-5.513170361518859863e-02,2.517322078347206116e-02,-1.244410593062639236e-02,5.229247361421585083e-02,3.993768244981765747e-02,4.430688172578811646e-02,-8.338966220617294312e-02,-2.814049832522869110e-02,6.672353297472000122e-02,3.106523305177688599e-02,-4.649580270051956177e-02,-4.975103586912155151e-02,-6.103778630495071411e-02,-1.130826398730278015e-02,-8.927493356168270111e-03,-1.169613748788833618e-02,5.398512631654739380e-02,4.016458988189697266e-03,-3.975106775760650635e-02,-6.449276208877563477e-02,5.799710005521774292e-02,5.831057578325271606e-02,6.783860921859741211e-02,2.277674525976181030e-02,1.567395031452178955e-02,1.520650647580623627e-02,4.814759641885757446e-02,-1.426154281944036484e-03,-5.695115029811859131e-02,1.979888416826725006e-02,6.265218555927276611e-02,6.271431595087051392e-02,-4.488455876708030701e-02,3.137438371777534485e-02,4.201508313417434692e-02,-7.676668465137481689e-03,-5.579287558794021606e-02,7.657565921545028687e-02,-8.978436142206192017e-02,-4.658787697553634644e-02,2.591932192444801331e-02,3.927993774414062500e-02,-8.836688846349716187e-02,3.967729210853576660e-02,-8.208560198545455933e-02,9.470822662115097046e-02,1.842858642339706421e-02,2.888676524162292480e-02,6.209570914506912231e-02,-3.326833248138427734e-02,-9.842384606599807739e-04,-8.560251444578170776e-02,-8.257970958948135376e-02,-2.716481685638427734e-04,5.477666854858398438e-02,2.379808574914932251e-02,-6.069267913699150085e-02,-4.754112288355827332e-02,5.439729243516921997e-02,7.444301247596740723e-02,1.068515703082084656e-03,-1.522780954837799072e-02,-2.795288339257240295e-02,-1.823501661419868469e-03,-4.193559288978576660e-05,2.261394262313842773e-02,-7.131987065076828003e-02,7.233850657939910889e-02,3.886556997895240784e-02,5.935109406709671021e-02,-6.836793385446071625e-03,-2.128854393959045410e-03,7.257190346717834473e-02,4.294637963175773621e-02,2.911385893821716309e-02,-6.387937068939208984e-02,2.293888106942176819e-02,1.009978204965591431e-01,-2.997694537043571472e-03,-3.150263428688049316e-02,-8.996515721082687378e-02,-1.012445427477359772e-04,2.509897574782371521e-03,1.572910323739051819e-02,-9.511858224868774414e-03,4.913943633437156677e-02,5.112021788954734802e-02,9.555146098136901855e-03,-3.293644636869430542e-02,-8.753131330013275146e-02,3.302845731377601624e-02
-1.588400080800056458e-02,-5.424283444881439209e-04,-3.229770436882972717e-02,8.921802043914794922e-03,2.770736627280712128e-02,-7.762954384088516235e-02,-7.405644655227661133e-02,7.111428678035736084e-02,8.764654397964477539e-02,-6.882943212985992432e-02,-9.194205701351165771e-02,-2.729862928390502930e-02,2.995998598635196686e-02,-1.038658339530229568e-02,6.954731047153472900e-02,1.450648531317710876e-02,-2.385761775076389313e-02,1.581032201647758484e-02,-2.000672277063131332e-03,-1.434328407049179077e-02,-7.913062721490859985e-02,1.150692254304885864e-02,3.586676204577088356e-03,-5.642236396670341492e-02,4.909050464630126953e-02,4.393232613801956177e-02,5.277555435895919800e-02,7.844089716672897339e-02,-6.774111185222864151e-03,-6.503194570541381836e-02,3.471596166491508484e-02,6.258057802915573120e-02,6.671643257141113281e-02,7.457278668880462646e-02,6.982009857892990112e-02,-5.669762380421161652e-03,-4.238292574882507324e-03,6.571523845195770264e-02,7.150242105126380920e-03,6.773383915424346924e-02,6.175216287374496460e-03,2.217985689640045166e-03,1.019392162561416626e-03,8.922470733523368835e-03,1.561976037919521332e-02,-9.216850996017456055e-02,-2.318556234240531921e-02,2.434340119361877441e-02,-2.175813727080821991e-02,1.445196568965911865e-03,4.038636386394500732e-02,6.094939634203910828e-02,-6.659196317195892334e-02,6.014895066618919373e-02,-2.307518385350704193e-03,2.780370041728019714e-02,-3.770631551742553711e-02,-1.940182782709598541e-02,2.102159708738327026e-02,-8.263543350039981306e-06,7.331027090549468994e-02,-5.038567632436752319e-02,-7.590485364198684692e-02,3.953553363680839539e-02,-1.055674999952316284e-02,7.659653574228286743e-02,-7.143180072307586670e-02,2.835936844348907471e-03,4.530180245637893677e-02,5.085276067256927490e-02,-7.631616294384002686e-02,-1.943394914269447327e-02,2.993920817971229553e-02,-7.411056011915206909e-02,6.601639091968536377e-02,-2.400325611233711243e-02,2.054590731859207153e-03,7.535210344940423965e-03,1.835900545120239258e-02,4.760701954364776611e-02,4.703401029109954834e-02,-8.442874997854232788e-02,4.782011732459068298e-03,5.439935997128486633e-02,3.658520430326461792e-02,-6.915699690580368042e-02,-2.315831184387207031e-02,-8.938588201999664307e-03,-2.111171185970306396e-02,-6.905748695135116577e-02,-8.573006838560104370e-02,2.054689452052116394e-02,5.555069446563720703e-02,-2.822201699018478394e-02,4.264294728636741638e-02,4.312430322170257568e-02,-1.205916516482830048e-03,8.758711069822311401e-02,3.022396564483642578e-02,-1.250003988388925791e-04,-2.369465492665767670e-02
4.965326935052871704e-02,7.055507600307464600e-02,3.452759236097335815e-02,-6.615592539310455322e-02,1.011572927236557007e-01,-2.092871814966201782e-02,-5.604821816086769104e-02,-2.539792284369468689e-02,6.178306043148040771e-02,8.186641149222850800e-03,-6.370182335376739502e-02,3.763011097908020020e-02,-5.308084934949874878e-02,4.214721173048019409e-02,-6.524452939629554749e-03,-5.999943986535072327e-02,-4.769609123468399048e-02,-2.444169856607913971e-02,4.557685926556587219e-02,3.398204222321510315e-02,-3.420731797814369202e-02,1.843405887484550476e-03,2.195531688630580902e-02,4.235290363430976868e-02,8.271757513284683228e-02,1.597795635461807251e-02,1.030744761228561401e-01,4.254887625575065613e-02,6.254155933856964111e-02,-9.582399576902389526e-02,-2.003438398241996765e-02,-2.081654407083988190e-02,2.711687935516238213e-03,-6.287053693085908890e-03,-1.470724679529666901e-02,7.430740445852279663e-02,2.863878384232521057e-03,1.349794329144060612e-04,-1.076524183154106140e-01,-1.034688763320446014e-02,-7.498858496546745300e-03,-3.688005730509757996e-03,-2.231891453266143799e-02,6.543679535388946533e-02,2.180980890989303589e-02,-4.361443221569061279e-03,-7.183163613080978394e-02,2.530904859304428101e-02,-2.165395207703113556e-02,-4.380789399147033691e-02,9.490420669317245483e-02,-4.063982516527175903e-02,-1.941453292965888977e-02,1.318125613033771515e-02,-5.975039303302764893e-02,5.233101919293403625e-02,1.952163130044937134e-02,4.107732325792312622e-02,-2.390405908226966858e-02,-1.047064512968063354e-01,3.448991104960441589e-02,8.575579151511192322e-03,-8.835641294717788696e-02,-2.372971922159194946e-02,3.312416374683380127e-02,-1.933932304382324219e-02,-9.459509700536727905e-02,-1.048356294631958008e-03,1.009901165962219238e-01,-1.287955604493618011e-02,-6.838865578174591064e-02,4.777499660849571228e-02,1.947329379618167877e-03,1.417163759469985962e-03,1.666570454835891724e-02,4.983502253890037537e-02,6.744158454239368439e-04,4.758806899189949036e-02,7.507391273975372314e-02,9.837077558040618896e-02,6.552983820438385010e-02,-9.255632758140563965e-04,2.041691914200782776e-02,3.503614664077758789e-02,-5.896435678005218506e-02,-1.962475292384624481e-02,5.352040380239486694e-02,1.445833593606948853e-02,7.189217954874038696e-02,1.125858724117279053e-02,-3.187550604343414307e-02,-7.660201191902160645e-02,-2.762127295136451721e-02,4.918017983436584473e-02,-1.602552365511655807e-04,6.691968534141778946e-03,8.366524428129196167e-02,-1.544618862681090832e-05,1.641048351302742958e-03,-2.516541257500648499e-02,3.699639439582824707e-02
-2.532584220170974731e-02,-6.782708689570426941e-03,-2.491067629307508469e-03,8.093481883406639099e-03,5.686530470848083496e-02,-7.561244070529937744e-02,-9.847103059291839600e-02,1.074573304504156113e-02,7.752970606088638306e-02,-5.667819827795028687e-02,-1.000748276710510254e-01,-3.700880706310272217e-02,1.676448807120323181e-02,-3.414969146251678467e-02,5.115875229239463806e-02,-6.289919465780258179e-02,2.226553112268447876e-02,3.015715815126895905e-02,-3.038504347205162048e-02,-3.725048154592514038e-02,-8.090742677450180054e-02,9.220537543296813965e-02,7.622227072715759277e-02,-9.354453533887863159e-03,1.030602827668190002e-01,1.060609892010688782e-01,9.271241724491119385e-02,1.110213249921798706e-01,6.901685148477554321e-02,-8.857567608356475830e-02,-2.706841006875038147e-02,1.275430619716644287e-02,2.451059781014919281e-02,6.691867113113403320e-02,5.552123486995697021e-02,3.270560875535011292e-02,-9.498261660337448120e-02,8.735970407724380493e-02,-1.405525207519531250e-02,6.010758131742477417e-02,-8.225522935390472412e-02,-8.221507817506790161e-02,4.592189192771911621e-02,2.948362939059734344e-02,-6.776150781661272049e-03,-1.012632027268409729e-01,-2.777457423508167267e-02,-3.226827830076217651e-02,4.123315960168838501e-02,2.536249160766601562e-02,8.971231430768966675e-02,6.406201049685478210e-03,-2.520313020795583725e-03,5.084789171814918518e-02,1.538617536425590515e-02,-1.942948251962661743e-02,-5.746915191411972046e-02,-3.201225399971008301e-02,-5.010226368904113770e-02,3.784112632274627686e-04,1.081915125250816345e-01,3.089733421802520752e-02,-7.874611765146255493e-02,4.104554280638694763e-02,-4.286685585975646973e-02,2.515097707509994507e-02,-9.418745338916778564e-02,6.956692785024642944e-02,8.465908467769622803e-02,-2.000788226723670959e-02,-1.105496510863304138e-01,2.299311198294162750e-02,9.305791556835174561e-02,-1.030913293361663818e-01,1.070388108491897583e-01,-1.857281662523746490e-02,8.277092874050140381e-02,-2.681885659694671631e-02,4.245177656412124634e-02,8.020760118961334229e-02,9.217183291912078857e-02,-8.346632122993469238e-02,-4.539156705141067505e-02,5.271536484360694885e-02,-2.011020109057426453e-02,-4.441248252987861633e-02,-1.932644098997116089e-02,-3.806265071034431458e-02,5.743212997913360596e-03,-5.292494595050811768e-02,-4.586315900087356567e-02,-3.751199692487716675e-04,3.494763374328613281e-02,-2.215006016194820404e-02,9.288528561592102051e-02,1.259339042007923126e-02,-5.096381064504384995e-04,8.784876018762588501e-02,8.432863652706146240e-02,3.744164109230041504e-02,-3.731666505336761475e-02
6.299260258674621582e-02,9.181576967239379883e-02,-1.027954742312431335e-02,-6.383982300758361816e-02,7.795408368110656738e-02,-2.633451297879219055e-02,9.899598546326160431e-03,6.306725740432739258e-02,8.087509870529174805e-02,-1.317239739000797272e-02,-3.500220924615859985e-02,5.135568976402282715e-02,-3.059719316661357880e-02,7.720085978507995605e-02,2.686551958322525024e-02,5.519672110676765442e-02,-9.676023572683334351e-02,-4.404319450259208679e-02,8.964964747428894043e-02,6.876248121261596680e-02,-3.065223805606365204e-02,-8.709172159433364868e-02,-8.229459822177886963e-02,-2.799041569232940674e-03,-3.141150623559951782e-02,-6.188877299427986145e-02,5.464258790016174316e-02,-2.401512488722801208e-02,-5.189669132232666016e-02,-6.438706070184707642e-02,6.575097143650054932e-02,5.642791837453842163e-02,6.815087050199508667e-02,4.888883791863918304e-03,7.769197691231966019e-04,2.346559613943099976e-02,9.122066944837570190e-02,-2.072017639875411987e-02,-8.391483128070831299e-02,1.930122263729572296e-03,9.798814356327056885e-02,9.684281051158905029e-02,-8.607044070959091187e-02,3.974598646163940430e-02,5.122432857751846313e-02,2.461904659867286682e-04,-6.654474139213562012e-02,8.987231552600860596e-02,-1.024539992213249207e-01,-8.421444892883300781e-02,2.036025375127792358e-02,3.070104494690895081e-02,-9.424425661563873291e-02,3.071686252951622009e-02,-1.010396853089332581e-01,1.053125187754631042e-01,4.601002112030982971e-02,6.050095334649085999e-02,7.476454228162765503e-02,-6.707753241062164307e-02,-2.783988043665885925e-02,-9.438359737396240234e-02,-8.492650091648101807e-02,-2.399646490812301636e-02,7.984676212072372437e-02,7.317174226045608521e-03,-5.617442727088928223e-02,-8.890441805124282837e-02,5.796683207154273987e-02,8.166368305683135986e-02,2.384162321686744690e-02,-1.342036947607994080e-02,-7.057394832372665405e-02,1.871710643172264099e-02,-3.731058165431022644e-02,4.105583578348159790e-02,-9.756167232990264893e-02,9.021493792533874512e-02,4.644381999969482422e-02,6.374339759349822998e-02,-2.800806239247322083e-02,-6.997650489211082458e-04,1.005500778555870056e-01,3.815108537673950195e-02,2.600380405783653259e-02,-6.161977723240852356e-02,4.581050574779510498e-02,1.108462065458297729e-01,-4.539467394351959229e-03,-1.587888784706592560e-02,-9.138987213373184204e-02,-3.319382667541503906e-03,-5.710106343030929565e-03,3.781064972281455994e-02,-5.548838526010513306e-02,5.131743848323822021e-02,7.920557260513305664e-02,3.890052903443574905e-05,-6.817443668842315674e-02,-1.065524145960807800e-01,5.594609677791595459e-02
2.349915355443954468e-02,2.684776857495307922e-02,4.148343577980995178e-02,-4.695630818605422974e-02,1.008834689855575562e-01,-3.495509177446365356e-02,-8.767639100551605225e-02,-5.095357447862625122e-02,5.775980278849601746e-02,-5.054031498730182648e-04,-8.409523218870162964e-02,1.192641910165548325e-02,-4.085496440529823303e-02,8.124710991978645325e-03,-4.040201194584369659e-03,-9.170445054769515991e-02,-3.321846947073936462e-03,-2.214433159679174423e-03,6.516004912555217743e-03,2.533903345465660095e-03,-4.971601441502571106e-02,6.979861110448837280e-02,7.702097296714782715e-02,4.804023355245590210e-02,1.064580902457237244e-01,9.415784478187561035e-02,1.079811006784439087e-01,1.040599867701530457e-01,9.316600859165191650e-02,-1.010435298085212708e-01,-5.409832671284675598e-02,-4.190765321254730225e-02,-1.966308616101741791e-02,5.723753012716770172e-03,-5.272001028060913086e-03,8.058279007673263550e-02,-6.184473633766174316e-02,2.553348615765571594e-02,-1.058308854699134827e-01,2.314894692972302437e-03,-2.421801164746284485e-02,-3.281789273023605347e-02,-3.101264592260122299e-04,6.616552919149398804e-02,1.975425984710454941e-03,-4.277304932475090027e-02,-6.427863240242004395e-02,-2.157362177968025208e-02,2.831170707941055298e-02,-1.093037426471710205e-04,1.049778982996940613e-01,-5.963193252682685852e-02,2.462797984480857849e-02,1.681528612971305847e-02,-9.099485352635383606e-03,2.697138581424951553e-03,-4.495923407375812531e-03,1.078912429511547089e-02,-6.687498092651367188e-02,-1.028262600302696228e-01,9.651827067136764526e-02,5.972933769226074219e-02,-8.741113543510437012e-02,-7.572062313556671143e-04,-2.472475403919816017e-03,-2.291123569011688232e-02,-1.019017696380615234e-01,7.392503321170806885e-04,1.055387780070304871e-01,-5.361838638782501221e-02,-1.072785481810569763e-01,6.167828291654586792e-02,5.915760248899459839e-02,-5.913626030087471008e-02,9.031651169061660767e-02,3.558581694960594177e-02,6.357868015766143799e-02,7.889781147241592407e-03,7.721465080976486206e-02,1.023346707224845886e-01,9.400911629199981689e-02,1.261346042156219482e-04,4.217538982629776001e-03,3.868193551898002625e-02,-7.840669900178909302e-02,-8.225000463426113129e-03,3.383652865886688232e-02,6.940901279449462891e-03,6.878447532653808594e-02,5.106605589389801025e-03,-3.620214294642210007e-03,-8.123505860567092896e-02,-1.468595489859580994e-02,2.980012074112892151e-02,3.759681433439254761e-02,-1.026130095124244690e-02,6.150882691144943237e-02,7.382486015558242798e-03,4.844100773334503174e-02,-6.085947155952453613e-03,1.026492100208997726e-02
2.002027817070484161e-02,3.869362175464630127e-02,-4.431064054369926453e-02,-1.673530787229537964e-02,2.754145674407482147e-02,-6.188213825225830078e-02,-1.031375490128993988e-02,9.721899032592773438e-02,9.139695763587951660e-02,-5.775724351406097412e-02,-6.261318922042846680e-02,6.542319431900978088e-03,1.383678801357746124e-02,3.940773755311965942e-02,6.747156381607055664e-02,8.136507868766784668e-02,-8.604795485734939575e-02,-1.926279440522193909e-02,5.797959119081497192e-02,9.756892919540405273e-03,-6.106562539935112000e-02,-6.617645919322967529e-02,-8.209905028343200684e-02,-6.682279706001281738e-02,-4.170485213398933411e-02,-2.817458659410476685e-02,1.206085644662380219e-02,4.092331975698471069e-03,-7.671654224395751953e-02,-4.022755473852157593e-02,8.046346902847290039e-02,8.654394745826721191e-02,8.795950561761856079e-02,5.332539975643157959e-02,5.036818608641624451e-02,-2.221697382628917694e-02,6.198640540242195129e-02,5.141122266650199890e-03,7.045887410640716553e-03,4.795542359352111816e-02,6.847468018531799316e-02,7.061748206615447998e-02,-2.265125885605812073e-02,6.294434424489736557e-03,4.515835270285606384e-02,-3.135253489017486572e-02,-3.878611698746681213e-02,8.503034710884094238e-02,-9.853897988796234131e-02,-1.904862001538276672e-02,-1.669452711939811707e-02,8.653864264488220215e-02,-1.008266732096672058e-01,5.629245936870574951e-02,-7.325745373964309692e-02,9.784921258687973022e-02,4.701253026723861694e-03,8.899552747607231140e-03,8.401887118816375732e-02,4.601951688528060913e-03,-2.739842981100082397e-03,-1.023999601602554321e-01,-7.769942283630371094e-02,3.761053085327148438e-05,4.694683849811553955e-02,8.278252929449081421e-02,-3.802968561649322510e-02,-3.847251832485198975e-02,1.435497310012578964e-02,9.475996345281600952e-02,8.231062442064285278e-03,-4.613300412893295288e-02,-3.276620060205459595e-02,6.118481978774070740e-04,-1.943346112966537476e-03,-2.240047324448823929e-03,-8.762314170598983765e-02,6.919874995946884155e-02,1.169817987829446793e-02,2.504574321210384369e-02,-3.054573759436607361e-02,-3.871483355760574341e-02,6.537610292434692383e-02,4.952325671911239624e-02,7.275105267763137817e-02,-8.059409260749816895e-02,-1.954409235622733831e-04,1.051949113607406616e-01,-1.788119226694107056e-02,-6.157707422971725464e-02,-1.022175997495651245e-01,3.284924477338790894e-02,3.248189017176628113e-02,-5.467939190566539764e-03,-4.469238221645355225e-03,6.467390805482864380e-02,1.446359232068061829e-02,4.617501422762870789e-02,-3.481818363070487976e-02,-8.619125932455062866e-02,1.660271733999252319e-02
-1.250425633043050766e-02,9.304247796535491943e-04,-5.192716419696807861e-02,1.213962025940418243e-02,7.204842753708362579e-03,-8.044403791427612305e-02,-4.979309439659118652e-02,9.807068109512329102e-02,9.343262761831283569e-02,-7.797804474830627441e-02,-8.582612872123718262e-02,-2.424009144306182861e-02,4.280044883489608765e-02,9.402740397490561008e-04,8.134919404983520508e-02,6.623629480600357056e-02,-5.305578187108039856e-02,7.902198471128940582e-03,1.201380789279937744e-02,-6.907315924763679504e-03,-7.926210761070251465e-02,-3.654688596725463867e-03,-4.430554062128067017e-02,-8.756887912750244141e-02,-4.054508171975612640e-03,-1.494431868195533752e-03,1.287501305341720581e-02,1.350840181112289429e-02,-5.900283902883529663e-02,-4.167078062891960144e-02,6.935358792543411255e-02,8.739697188138961792e-02,8.688513934612274170e-02,8.155076950788497925e-02,8.080402016639709473e-02,-3.357058390974998474e-02,-5.141690373420715332e-03,5.107221379876136780e-02,-6.635749712586402893e-03,7.483303546905517578e-02,-7.703874260187149048e-03,-3.275386989116668701e-03,-2.690602093935012817e-03,-7.086074911057949066e-03,2.928667515516281128e-02,-8.633112907409667969e-02,-1.799864880740642548e-02,5.828154087066650391e-02,-6.768862903118133545e-02,-1.148544251918792725e-03,-5.736271385103464127e-03,9.295255690813064575e-02,-9.299784898757934570e-02,6.703735888004302979e-02,-1.512749493122100830e-02,6.471857428550720215e-02,-2.826944738626480103e-02,-1.525642909109592438e-02,6.477895379066467285e-02,-6.228934973478317261e-03,2.236473932862281799e-02,-9.134026616811752319e-02,-7.340308278799057007e-02,4.399386048316955566e-02,5.232973955571651459e-03,9.870771318674087524e-02,-4.745012894272804260e-02,-2.447139704599976540e-04,9.774265810847282410e-03,8.563090115785598755e-02,-1.711855828762054443e-02,-4.733603820204734802e-02,1.507366076111793518e-03,-4.111856222152709961e-02,1.264724507927894592e-02,-3.037917613983154297e-02,-2.439088001847267151e-02,2.857573330402374268e-02,-6.517048459500074387e-04,1.803925447165966034e-02,4.453422967344522476e-03,-8.813191950321197510e-02,-5.064357072114944458e-03,5.614049360156059265e-02,7.500033080577850342e-02,-8.253517746925354004e-02,-2.899854257702827454e-02,5.184886232018470764e-02,-6.534396111965179443e-02,-8.020550012588500977e-02,-1.004434227943420410e-01,6.335659325122833252e-02,7.196130603551864624e-02,-3.605788201093673706e-02,7.411949336528778076e-03,6.098353117704391479e-02,-2.868748269975185394e-03,9.009972214698791504e-02,3.828594461083412170e-03,-2.373784780502319336e-03,-1.751277968287467957e-02
2.991675771772861481e-02,5.714537575840950012e-02,-4.957618191838264465e-02,-2.298743091523647308e-02,2.461331151425838470e-02,-5.808635801076889038e-02,9.932571090757846832e-03,1.027699857950210571e-01,9.294177591800689697e-02,-5.640950053930282593e-02,-5.157401785254478455e-02,1.486315764486789703e-02,1.171637140214443207e-02,5.540644377470016479e-02,6.873910129070281982e-02,9.476509690284729004e-02,-9.649093449115753174e-02,-2.846305631101131439e-02,7.561828196048736572e-02,2.443978562951087952e-02,-5.602359771728515625e-02,-9.333686530590057373e-02,-9.766408056020736694e-02,-7.350769639015197754e-02,-7.014578580856323242e-02,-7.184574753046035767e-02,-3.478435799479484558e-03,-3.034129366278648376e-02,-9.160529822111129761e-02,-2.982801757752895355e-02,9.023388475179672241e-02,9.296633303165435791e-02,9.346923232078552246e-02,4.895324259996414185e-02,4.725760221481323242e-02,-2.984150126576423645e-02,9.357336163520812988e-02,-1.093543134629726410e-03,7.345408201217651367e-03,4.405260086059570312e-02,9.593185782432556152e-02,9.639675915241241455e-02,-5.302377790212631226e-02,3.531733294948935509e-03,5.300684273242950439e-02,-1.414910703897476196e-02,-4.173450917005538940e-02,9.550491720438003540e-02,-1.068131104111671448e-01,-4.248559102416038513e-02,-3.635283559560775757e-02,9.396748244762420654e-02,-1.058605536818504333e-01,5.634693428874015808e-02,-9.000688791275024414e-02,1.057656928896903992e-01,1.476217806339263916e-02,1.819879002869129181e-02,9.541327506303787231e-02,3.297268413007259369e-03,-2.785056829452514648e-02,-1.081623062491416931e-01,-7.780944555997848511e-02,-5.631484091281890869e-04,6.497138738632202148e-02,8.742442727088928223e-02,-2.432896755635738373e-02,-7.250945270061492920e-02,1.965573057532310486e-03,1.020152866840362549e-01,4.269556701183319092e-02,-5.522084608674049377e-02,-6.681597232818603516e-02,-1.015745103359222412e-03,-3.318098932504653931e-02,2.112267073243856430e-03,-1.040040403604507446e-01,8.307558298110961914e-02,7.552762981504201889e-03,1.527984626591205597e-02,-5.346125364303588867e-02,-2.661447599530220032e-02,9.053632616996765137e-02,4.856547340750694275e-02,8.347199857234954834e-02,-8.446997404098510742e-02,4.194430075585842133e-03,1.114787012338638306e-01,-2.306970208883285522e-02,-6.146797910332679749e-02,-1.055579558014869690e-01,4.193789511919021606e-02,2.947642654180526733e-02,-1.820497214794158936e-03,-3.119252249598503113e-02,7.100014388561248779e-02,2.182779833674430847e-02,3.441611677408218384e-02,-6.226446107029914856e-02,-1.027636304497718811e-01,2.741728536784648895e-02
